10	23	7955.2561
11	23	8111.4936
12	23	7901.1229
13	23	7335.7275
14	23	6554
7	24	5887
8	24	7039.6855
9	24	7463.5831
10	24	7993.3252
11	24	8063.4882
12	24	8260.7103
13	24	7649.5806
14	24	7167.2329
15	24	6165
7	25	5613
8	25	6727.8058
9	25	7336.3065
10	25	7839.7994
11	25	8101.3979
12	25	8223.5028
13	25	8021.1366
14	25	7480.1109
15	25	6794
8	26	6497.479
9	26	7082.2497
10	26	7751.911
11	26	8004.2013
12	26	8333.8711
13	26	8149.7653
14	26	7924.7083
15	26	7198
16	26	6525
8	27	6185
9	27	6879.6662
10	27	7520.4151
11	27	7956.9467
12	27	8263.8525
13	27	8331.5533
14	27	8124.342
15	27	7661.0894
16	27	6960
8	28	5988
9	28	6626.8567
10	28	7388.3463
11	28	7799.2644
12	28	8272.4531
13	28	8309.8969
14	28	8447.7445
15	28	7907.4842
16	28	7478.7911
17	28	6587
9	29	6444.0314
10	29	7167.0673
11	29	7682.1522
12	29	8113.5317
13	29	8348.4647
14	29	8448.6361
15	29	8251.2368
16	29	7746.3826
17	29	7129
18	29	6276
9	30	6205
10	30	7034.5317
11	30	7501.9685
12	30	8054.425
13	30	8261.1049
14	30	8520.6549
15	30	8353.5064
16	30	8122.7081
17	30	7472.1698
18	30	6866
9	31	6011
10	31	6813.0902
11	31	7398.6778
12	31	7869.1886
13	31	8225.518
14	31	8458.2916
15	31	8481.1677
16	31	8281.8013
17	31	7869.2101
18	31	7252
19	31	6487
10	32	6671
11	32	7219.8815
12	32	7803.8411
13	32	8100.3449
14	32	8481.469
15	32	8464.1203
16	32	8493.1301
17	32	8072.4058
18	32	7700.0089
19	32	6920
10	33	6436
11	33	7089.9262
12	33	7636.4382
13	33	8020.6172
14	33	8361.0596
15	33	8513.8073
16	33	8497.6304
17	33	8304.7557
18	33	7928.9559
19	33	7392
20	33	6657
10	34	6287
11	34	6886.4377
12	34	7550.3919
13	34	7860.3506
14	34	8337.1659
15	34	8448.1856
16	34	8583.4986
17	34	8398.9706
18	34	8197.6724
19	34	7670
20	34	7173
11	35	6745
12	35	7356.2338
13	35	7787.1243
14	35	8169.5644
15	35	8446.2496
16	35	8537.8511
17	35	8520.279
18	35	8327.4621
19	35	7965.8409
20	35	7476
21	35	6828
11	36	6557
12	36	7244.4202
13	36	7623.5154
14	36	8112.5199
15	36	8307.8692
16	36	8575.39
17	36	8521.9322
18	36	8519.9096
19	36	8142.2233
20	36	7815.8799
21	36	7166
11	37	6403
12	37	7055.1115
13	37	7531.316
14	37	7952.9033
15	37	8267.5561
16	37	8459.9363
17	37	8570.2816
18	37	8527.1406
19	37	8339.848
20	37	8003.4567
21	37	7525
22	37	6926
11	38	6216
12	38	6928
13	38	7370
14	38	7892.8297
15	38	8147.2749
16	38	8448.7829
17	38	8505.4817
18	38	8614.2807
19	38	8438.0593
20	38	8240.0434
21	38	7751
22	38	7319
11	39	6056
12	39	6734
13	39	7260
14	39	7730.9793
15	39	8097.9701
16	39	8344.2698
17	39	8494.4032
18	39	8562.5988
19	39	8557.0258
20	39	8369.6711
21	39	8013.4575
22	39	7566
23	39	7031
12	40	6598
13	40	7097
14	40	7655.8247
15	40	7981.4177
16	40	8329.3255
17	40	8427.766
18	40	8595.2594
19	40	8538.0907
20	40	8551.3046
21	40	8173.6697
22	40	7865.8632
23	40	7310
12	41	6425
13	41	6980
14	41	7482
15	41	7906.5513
16	41	8229.6358
17	41	8412.9593
18	41	8534.3733
19	41	8576.0731
20	41	8546.7075
21	41	8369.1979
22	41	8034.3889
23	41	7625
24	41	7116
13	42	6829
14	42	7410
15	42	7765.9122
16	42	8193.2275
17	42	8345.8864
18	42	8555.6141
19	42	8551.2571
20	42	8616.5646
21	42	8444.9303
22	42	8259.24
23	42	7824
24	42	7456
13	43	6712
14	43	7251
15	43	7681
16	43	8063.8276
17	43	8323.8672
18	43	8488.2382
19	43	8576.2204
20	43	8600.6653
21	43	8530.8265
22	43	8352.8054
23	43	8069.5129
24	43	7680
25	43	7213
14	44	7156
15	44	7552
16	44	7996.0154
17	44	8234.4788
18	44	8493.8411
19	44	8546.7023
20	44	8658.1769
21	44	8557.3805
22	44	8533.5215
23	44	8203.4567
24	44	7949.6265
25	44	7457
14	45	7004
15	45	7456
16	45	7867
17	45	8181.5991
18	45	8419.9526
19	45	8554.6747
20	45	8630.5467
21	45	8618.941
22	45	8555.7321
23	45	8380.0394
24	45	8087.7286
25	45	7747
26	45	7299
15	46	7320
16	46	7785
17	46	8080.7757
18	46	8412.3835
19	46	8518.0428
20	46	8668.9848
21	46	8622.0215
22	46	8656.4623
23	46	8486.1423
24	46	8303.8233
25	46	7916.0805
26	46	7603
15	47	7209
16	47	7652
17	47	7992
18	47	8311.425
19	47	8514.8795
20	47	8639.3548
21	47	8665.0958
22	47	8661.2325
23	47	8582.2348
24	47	8407.2067
25	47	8135.3117
26	47	7790
27	47	7396
16	48	7552
17	48	7883
18	48	8243.6656
19	48	8434.2324
20	48	8666.6916
21	48	8656.2097
22	48	8723.0122
23	48	8623.0686
24	48	8572.2553
25	48	8274.1924
26	48	8022.7254
27	48	7595
28	48	7236
16	49	7400
17	49	7785
18	49	8132
19	49	8372.2753
20	49	8594.85
21	49	8686.2805
22	49	8711.1625
23	49	8682.9135
24	49	8613.2777
25	49	8439.915
26	49	8161.3121
27	49	7840
28	49	7450
17	50	7651
18	50	8054
19	50	8288.5833
20	50	8550.1639
21	50	8633.4747
22	50	8755.7227
23	50	8695.9032
24	50	8701.0188
25	50	8532.6823
26	50	8354.0268
27	50	8000.6387
28	50	7702
17	51	7530
18	51	7922
19	51	8221.335
20	51	8476.9135
21	51	8597.2213
22	51	8708.9912
23	51	8742.0852
24	51	8711.9923
25	51	8633.7602
26	51	8460.4977
27	51	8193.2549
28	51	7870
17	52	7386
18	52	7827
19	52	8115.0303
20	52	8429.3821
21	52	8534.6695
22	52	8691.8193
23	52	8714.569
24	52	8775.9946
25	52	8670.4087
26	52	8609.6079
27	52	8325.5606
28	52	8083.8977
29	52	7671
18	53	7677
19	53	8022.8488
20	53	8330.5778
21	53	8492.8325
22	53	8631.1256
23	53	8710.1425
24	53	8760.2103
25	53	8734.1798
26	53	8648.7985
27	53	8477.6578
28	53	8217.0749
29	53	7891
18	54	7578
19	54	7891
20	54	8247.4967
21	54	8404.8115
22	54	8599.6917
23	54	8662.1382
24	54	8777.9672
25	54	8737.9768
26	54	8736.3846
27	54	8569.2199
28	54	8393.0328
29	54	8045
30	54	7742
19	55	7792
20	55	8125.926
21	55	8333.3694
22	55	8518.9696
23	55	8637.3391
24	55	8731.9362
25	55	8765.0247
26	55	8746.5981
27	55	8669.6204
28	55	8497.3225
29	55	8233.997
30	55	7904
19	56	7663
20	56	8033.1654
21	56	8233.5781
22	56	8467.9495
23	56	8574.7006
24	56	8723.2609
25	56	8738.3358
26	56	8790.3563
27	56	8694.8386
28	56	8642.7811
29	56	8355.9907
30	56	8106
31	56	7707
19	57	7563
20	57	7912
21	57	8158.1666
22	57	8372.9008
23	57	8535.1967
24	57	8663.3998
25	57	8736.7146
26	57	8770.2829
27	57	8741.8845
28	57	8670.9364
29	57	8503.2646
30	57	8231
31	57	7916
19	58	7437
20	58	7828
21	58	8054.9436
22	58	8307.629
23	58	8458.156
24	58	8643.9987
25	58	8696.6438
26	58	8792.2534
27	58	8738.9719
28	58	8732.0621
29	58	8570.9696
30	58	8395.9467
31	58	8059
32	58	7770
19	59	7332
20	59	7708
21	59	7976.4073
22	59	8218
23	59	8403.8034
24	59	8568.5995
25	59	8680.9224
26	59	8754.7746
27	59	8768.0379
28	59	8736.5912
29	59	8642.0027
30	59	8473.7802
31	59	8232
32	59	7924
20	60	7627
21	60	7873
22	60	8152.7858
23	60	8322.8751
24	60	8540.1876
25	60	8628.1392
26	60	8755.8539
27	60	8746.7692
28	60	8780.7769
29	60	8665.6047
30	60	8583.0524
31	60	8327
32	60	8113
33	60	7735
20	61	7503
21	61	7794
22	61	8058
23	61	8271.0417
24	61	8460.1734
25	61	8598.9157
26	61	8703.7686
27	61	8756.151
28	61	8765.0281
29	61	8715.5148
30	61	8610.3098
31	61	8446.4313
32	61	8215
33	61	7930
21	62	7688
22	62	7990
23	62	8187.7565
24	62	8427.3871
25	62	8538.5002
26	62	8692.8831
27	62	8721.3347
28	62	8794.5555
29	62	8718.0839
30	62	8679.3451
31	62	8518.6449
32	62	8347
33	62	8049
21	63	7603
22	63	7891
23	63	8130.7809
24	63	8347.5398
25	63	8505.102
26	63	8631.5499
27	63	8717.7972
28	63	8763.4955
29	63	8752.1404
30	63	8686.2866
31	63	8583.9267
32	63	8418.7167
33	63	8193
34	63	7917
22	64	7826
23	64	8045
24	64	8303.5626
25	64	8437.4175
26	64	8612.3888
27	64	8675.5223
28	64	8777.4637
29	64	8739.0736
30	64	8735.9057
31	64	8611.6317
32	64	8528.8243
33	64	8286
34	64	8075
22	65	7726
23	65	7981
24	65	8218
25	65	8400.6822
26	65	8546.347
27	65	8656.8848
28	65	8736.2424
29	65	8757.0967
30	65	8724.266
31	65	8662.1601
32	65	8555.0584
33	65	8396.2351
34	65	8170
35	65	7904
23	66	7894
24	66	8168
25	66	8331.7986
26	66	8521.7245
27	66	8605.9419
28	66	8739.5086
29	66	8731.473
30	66	8759.6335
31	66	8669.3631
32	66	8625.4383
33	66	8468.4034
34	66	8300
35	66	8014
23	67	7829
24	67	8079
25	67	8281
26	67	8449.9359
27	67	8581.7422
28	67	8695.7505
29	67	8737.4597
30	67	8734.1534
31	67	8707.533
32	67	8633.0884
33	67	8530.5685
34	67	8369.5344
35	67	8148
36	67	7883
24	68	8026
25	68	8209
26	68	8418
27	68	8520.1301
28	68	8682.4667
29	68	8701.8913
30	68	8755.682
31	68	8701.2195
32	68	8688.1371
33	68	8557.7457
34	68	8477.0482
35	68	8239
36	68	8034
24	69	7939
25	69	8155
26	69	8345
27	69	8495.4062
28	69	8623.0998
29	69	8695.2044
30	69	8722.7311
31	69	8724.5798
32	69	8680.964
33	69	8611.8214
34	69	8503.7082
35	69	8344.9026
36	69	8129
24	70	7884
25	70	8084
26	70	8308
27	70	8434.198
28	70	8604.2917
29	70	8646.8655
30	70	8729.8086
31	70	8709.2808
32	70	8721.7028
33	70	8621.5541
34	70	8576.0338
35	70	8414.7964
36	70	8256
25	71	8030
26	71	8235
27	71	8398.7344
28	71	8543.1564
29	71	8635.0233
30	71	8689.0417
31	71	8717.605
32	71	8703.3118
33	71	8663.935
34	71	8586.0606
35	71	8481.4629
36	71	8327.131
37	71	8118
25	72	7955
26	72	8195
27	72	8338
28	72	8520.2118
29	72	8586.5256
30	72	8691.8053
31	72	8687.0893
32	72	8731.7459
33	72	8660.3786
34	72	8644.4902
35	72	8511.3126
36	72	8429.3193
37	72	8202
25	73	7895
26	73	8121
27	73	8302
28	73	8457.6529
29	73	8568.5699
30	73	8648.3455
31	73	8693.874
32	73	8705.05
33	73	8689.6099
34	73	8641.5591
35	73	8568.0803
36	73	8460.1847
37	73	8305.0821
38	73	8102
26	74	8076
27	74	8239
28	74	8433
29	74	8521.5633
30	74	8642.7547
31	74	8663.1676
32	74	8725.2011
33	74	8680.002
34	74	8687.7155
35	74	8583.5615
36	74	8533.039
37	74	8381.7123
38	74	8221
26	75	7996
27	75	8197
28	75	8369
29	75	8495.0801
30	75	8592.4981
31	75	8660.7565
32	75	8695.6096
33	75	8700.8748
34	75	8678.9139
35	75	8627.6497
36	75	8553.4399
37	75	8448.2762
38	75	8296.5116
39	75	8089
26	76	7943
27	76	8131
28	76	8338
29	76	8443.6018
30	76	8582.2735
31	76	8624.5272
32	76	8705.2364
33	76	8682.8172
34	76	8711.4781
35	76	8635.883
36	76	8608.8077
37	76	8486.2161
38	76	8393.9294
39	76	8173
27	77	8082
28	77	8272
29	77	8411.2501
30	77	8530.0037
31	77	8613.3907
32	77	8671.0293
33	77	8695.9789
34	77	8694.6908
35	77	8666.8073
36	77	8616.837
37	77	8537.3396
38	77	8435.9188
39	77	8278
40	77	8075
27	78	7997
28	78	8238
29	78	8354.6695
30	78	8507.38
31	78	8577.1043
32	78	8671.6636
33	78	8673.876
34	78	8717.8072
35	78	8661.9594
36	78	8661.2385
37	78	8558.3512
38	78	8500.0971
39	78	8349
40	78	8194
28	79	8150
29	79	8320.938
30	79	8450.5825
31	79	8556.0725
32	79	8634.5089
33	79	8676.6172
34	79	8695.5923
35	79	8687.5956
36	79	8657.113
37	79	8601.1401
38	79	8523.8558
39	79	8416.7788
40	79	8267
41	79	8066
28	80	8088
29	80	8246
30	80	8423.5457
31	80	8508.4545
32	80	8627.5707
33	80	8651.2824
34	80	8710.8142
35	80	8677.6541
36	80	8692.9301
37	80	8611.676
38	80	8578.5966
39	80	8454.2759
40	80	8365
41	80	8151
28	81	8000
29	81	8185
30	81	8351.9262
31	81	8483.3576
32	81	8580.6587
33	81	8648.0571
34	81	8685.9998
35	81	8695.9465
36	81	8682.8206
37	81	8645.5139
38	81	8587.3545
39	81	8505.9031
40	81	8395.1519
41	81	8248
42	81	8054
28	82	7935
29	82	8108
30	82	8301.1175
31	82	8421.0494
32	82	8563.7567
33	82	8611.4153
34	82	8693.1973
35	82	8682.4953
36	82	8710.6754
37	82	8647.4275
38	82	8635.719
39	82	8529.2762
40	82	8465.4666
41	82	8312
42	82	8163
29	83	8044
30	83	8226
31	83	8372.5756
32	83	8504.3462
33	83	8599.654
34	83	8658.556
35	83	8693.3852
36	83	8695.7295
37	83	8675.2193
38	83	8638.4076
39	83	8573.6571
40	83	8488.3997
41	83	8378.9889
42	83	8234
43	83	8043
29	84	7965
30	84	8171
31	84	8307.525
32	84	8465.5244
33	84	8547.9385
34	84	8658.7935
35	84	8671.3294
36	84	8717.4473
37	84	8676.2244
38	84	8677.5132
39	84	8587.7812
40	84	8549.0301
41	84	8417.9563
42	84	8325
43	84	8120
30	85	8090
31	85	8253.5687
32	85	8401.7689
33	85	8510.9851
34	85	8610.3045
35	85	8673.5926
36	85	8698.5633
37	85	8697.4416
38	85	8675.7193
39	85	8628.1486
40	85	8564.0394
41	85	8473.7117
42	85	8361.332
43	85	8215
44	85	8027
30	86	8032
31	86	8182
32	86	8354.63
33	86	8456.7215
34	86	8581.8224
35	86	8632.3659
36	86	8712.0295
37	86	8696.9014
38	86	8708.4566
39	86	8638.4293
40	86	8614.0523
41	86	8502.2231
42	86	8434.7175
43	86	8280
44	86	8133
31	87	8124
32	87	8285
33	87	8413.8521
34	87	8529.092
35	87	8605.9105
36	87	8675.284
37	87	8710.9843
38	87	8705.2363
39	87	8674.8451
40	87	8623.6545
41	87	8551.7579
42	87	8462.4243
43	87	8347.7449
44	87	8201
31	88	8050
32	88	8236
33	88	8351
34	88	8495.0045
35	88	8563.7479
36	88	8656.8499
37	88	8681.1154
38	88	8732.5958
39	88	8682.5396
40	88	8666.0339
41	88	8572.4013
42	88	8523.9087
43	88	8389.8338
44	88	8298
45	88	8090
32	89	8161
33	89	8304
34	89	8435.2799
35	89	8530.7802
36	89	8614.8158
37	89	8664.1895
38	89	8705.923
39	89	8714.011
40	89	8673.3865
41	89	8616.8184
42	89	8544.9851
43	89	8450.5758
44	89	8340.376
45	89	8189
32	90	8109
33	90	8240
34	90	8395.7672
35	90	8478.1865
36	90	8591.2599
37	90	8631.5262
38	90	8696.0043
39	90	8693.3778
40	90	8709.9699
41	90	8633.377
42	90	8597.0285
43	90	8483.36
44	90	8409.7684
45	90	8254
46	90	8113
33	91	8189
34	91	8334.8382
35	91	8441.9242
36	91	8541.7519
37	91	8607.5621
38	91	8663.8759
39	91	8684.9421
40	91	8693.3149
41	91	8670.8983
42	91	8613.6286
43	91	8536.6558
44	91	8442.9287
45	91	8328
46	91	8183
33	92	8121
34	92	8290
35	92	8384.9123
36	92	8512.675
37	92	8569.4225
38	92	8648.907
39	92	8661.5894
40	92	8692.6783
41	92	8662.3731
42	92	8657.7312
43	92	8563.544
44	92	8504.774
45	92	8373.4211
46	92	8275.5695
47	92	8080
34	93	8225
35	93	8345.5986
36	93	8458.1085
37	93	8540.9209
38	93	8612.7875
39	93	8648.9054
40	93	8671.6207
41	93	8664.1849
42	93	8651.4095
43	93	8608.5782
44	93	8531.4627
45	93	8434.8255
46	93	8318.5637
47	93	8175
34	94	8180
35	94	8287
36	94	8424.3318
37	94	8492.7644
38	94	8593.8344
39	94	8622.8068
40	94	8666.8016
41	94	8648.9014
42	94	8662.3341
43	94	8608.7373
44	94	8583.662
45	94	8472.4033
46	94	8391.6832
47	94	8238
48	94	8102
34	95	8112
35	95	8245
36	95	8365.9963
37	95	8460.1967
38	95	8549.0875
39	95	8604.9644
40	95	8643.5924
41	95	8647.2133
42	95	8648.7212
43	95	8622.6911
44	95	8587.4706
45	95	8525.3707
46	95	8428.9807
47	95	8315
48	95	8171
35	96	8184
36	96	8330.8721
37	96	8408.8963
38	96	8521.2041
39	96	8569.4269
40	96	8635.3283
41	96	8628.8868
42	96	8653.988
43	96	8614.8673
44	96	8609.413
45	96	8534.6735
46	96	8490.0207
47	96	8360.2903
48	96	8259
49	96	8069
35	97	8140
36	97	8269.8645
37	97	8376.1872
38	97	8471.8489
39	97	8541.4616
40	97	8603.7182
41	97	8623.1384
42	97	8635.0926
43	97	8623.7254
44	97	8604.2799
45	97	8559.8949
46	97	8502.4303
47	97	8423.2121
48	97	8310.3013
49	97	8165
35	98	8078
36	98	8234
37	98	8330.7294
38	98	8445.7385
39	98	8497.6162
40	98	8581.3984
41	98	8596.3016
42	98	8635.1691
43	98	8610.0047
44	98	8620.314
45	98	8560.8038
46	98	8533.8999
47	98	8441.6866
48	98	8378.2953
49	98	8230
36	99	8175
37	99	8295.301
38	99	8402.5235
39	99	8476.6938
40	99	8539.225
41	99	8578.9859
42	99	8607.7982
43	99	8613.6105
44	99	8608.7132
45	99	8580.1959
46	99	8537.9332
47	99	8474.7744
48	99	8398.3734
49	99	8304
50	99	8161
36	100	8134
37	100	8244.5085
38	100	8372.2012
39	100	8439.4151
40	100	8522.1066
41	100	8548.4683
42	100	8604.6626
43	100	8595.1184
44	100	8619.3593
45	100	8575.1732
46	100	8563.5652
47	100	8484.9947
48	100	8437.7375
49	100	8329.7495
50	100	8251.626
36	101	8075
37	101	8206.1753
38	101	8324.7411
39	101	8413.3305
40	101	8485.8439
41	101	8534.8355
42	101	8572.9159
43	101	8593.1366
44	101	8601.366
45	101	8588.2172
46	101	8560.8644
47	101	8512.5465
48	101	8450.3657
49	101	8370.426
50	101	8281.103
37	102	8152.7443
38	102	8291.2213
39	102	8371.9172
40	102	8466.294
41	102	8504.8675
42	102	8568.3994
43	102	8570.6514
44	102	8607.4275
45	102	8576.9818
46	102	8580.2887
47	102	8517.165
48	102	8484.1322
49	102	8388.5719
50	102	8324.4313
51	102	8181
37	103	8112
38	103	8242
39	103	8342.6336
40	103	8425.8337
41	103	8488.332
42	103	8538.2672
43	103	8566.1045
44	103	8584.3656
45	103	8584.1927
46	103	8571.0173
47	103	8537.652
48	103	8489.7547
49	103	8423.7199
50	103	8343
51	103	8234
37	104	8057
38	104	8206
39	104	8298
40	104	8402.3159
41	104	8453.3832
42	104	8527.9063
43	104	8541.107
44	104	8587.3998
45	104	8568.9501
46	104	8584.8485
47	104	8536.185
48	104	8517.6232
49	104	8435.238
50	104	8383.9114
51	104	8258
52	104	8157.3256
38	105	8152
39	105	8262
40	105	8358.598
41	105	8431.6925
42	105	8494.863
43	105	8534.6074
44	105	8561.9016
45	105	8572.7053
46	105	8570.6509
47	105	8550.3708
48	105	8516.8532
49	105	8464.7045
50	105	8397.229
51	105	8300.9923
52	105	8186.8368
38	106	8114
39	106	8215
40	106	8330
41	106	8393.2657
42	106	8479.5202
43	106	8506.557
44	106	8560.9406
45	106	8553.9317
46	106	8579.9934
47	106	8544.6397
48	106	8539.0492
49	106	8470.1213
50	106	8432.0383
51	106	8322.0124
52	106	8236.7682
53	106	8089
38	107	8057
39	107	8178
40	107	8284
41	107	8367.0898
42	107	8442.219
43	107	8492.8979
44	107	8533.3676
45	107	8554.104
46	107	8560.8946
47	107	8553.9012
48	107	8533.3524
49	107	8494.0439
50	107	8439.4946
51	107	8358.7344
52	107	8258
53	107	8146
39	108	8129
40	108	8253
41	108	8325.6604
42	108	8422.1581
43	108	8462.8172
44	108	8527.2267
45	108	8532.6657
46	108	8567.0241
47	108	8542.0262
48	108	8550.0196
49	108	8495.2516
50	108	8469.0273
51	108	8372.6666
52	108	8303.7221
53	108	8176
54	108	8074.8886
39	109	8089
40	109	8204
41	109	8297.1307
42	109	8381.4163
43	109	8444.1796
44	109	8496.228
45	109	8528.1404
46	109	8544.8825
47	109	8547.9155
48	109	8538.7646
49	109	8513.1027
50	109	8470.5183
51	109	8404.8161
52	109	8319.3305
53	109	8220.0164
54	109	8107.3071
40	110	8171
41	110	8255.2607
42	110	8359.293
43	110	8411.2603
44	110	8486.3123
45	110	8504.2551
46	110	8547.163
47	110	8532.1089
48	110	8551.2755
49	110	8508.9087
50	110	8496.0875
51	110	8412.6821
52	110	8358.116
53	110	8244.0767
54	110	8159.2808
40	111	8118
41	111	8223
42	111	8315.2932
43	111	8390.0906
44	111	8452.9582
45	111	8495.6267
46	111	8521.7498
47	111	8534.7878
48	111	8537.0801
49	111	8522.2824
50	111	8493.131
51	111	8440.1203
52	111	8367.7635
53	111	8282.9343
54	111	8182
55	111	8070
40	112	8081
41	112	8178
42	112	8291
43	112	8353.6217
44	112	8439.2431
45	112	8468.8666
46	112	8520.7205
47	112	8516.0807
48	112	8544.7306
49	112	8514.6674
50	112	8513.6189
51	112	8443.633
52	112	8400.6527
53	112	8299.8801
54	112	8230.0646
55	112	8102
40	113	8027
41	113	8143
42	113	8246
43	113	8329.4652
44	113	8402.6857
45	113	8456.8165
46	113	8492.5795
47	113	8516.066
48	113	8526.9874
49	113	8522.9297
50	113	8506.8117
51	113	8465.2762
52	113	8404.6366
53	113	8333.7528
54	113	8247.9277
55	113	8148.623
56	113	8035
41	114	8097
42	114	8219
43	114	8290.2599
44	114	8385.3351
45	114	8426.6221
46	114	8488.0056
47	114	8493.7786
48	114	8531.5135
49	114	8511.9742
50	114	8522.5671
51	114	8462.5191
52	114	8432.7885
53	114	8344.779
54	114	8289.2054
55	114	8173.5711
56	114	8089.6865
41	115	8061
42	115	8173
43	115	8264
44	115	8346.814
45	115	8410.6538
46	115	8457.7342
47	115	8490.5553
48	115	8510.7252
49	115	8516.5472
50	115	8514.0702
51	115	8480.9156
52	115	8431.1504
53	115	8374.5651
54	115	8300.9704
55	115	8216
56	115	8116
41	116	8012
42	116	8143
43	116	8223
44	116	8326.884
45	116	8377.6123
46	116	8449.2755
47	116	8465.9073
48	116	8512.3511
49	116	8501.6177
50	116	8523.1166
51	116	8475.8208
52	116	8455.6435
53	116	8381.2858
54	116	8336.8365
55	116	8235
56	116	8162
57	116	8032
42	117	8096
43	117	8195
44	117	8285.5625
45	117	8359.2766
46	117	8416.9243
47	117	8459.4515
48	117	8488.974
49	117	8503.8653
50	117	8509.612
51	117	8487.8981
52	117	8450.9203
53	117	8404.4307
54	117	8344.2976
55	117	8271.8652
56	117	8187.9546
57	117	8086
42	118	8067
43	118	8153
44	118	8263
45	118	8322.8539
46	118	8405.2197
47	118	8433.89
48	118	8487.835
49	118	8485.667
50	118	8516.5341
51	118	8478.9156
52	118	8469.697
53	118	8406.1203
54	118	8374.9819
55	118	8286.4053
56	118	8227
57	118	8114
42	119	8019
43	119	8126
44	119	8220
45	119	8303.3953
46	119	8368.9594
47	119	8423.2126
48	119	8461.4381
49	119	8486.1387
50	119	8499.4494
51	119	8487.9218
52	119	8462.0785
53	119	8426.8924
54	119	8378.442
55	119	8317.3347
56	119	8245.9287
57	119	8159
58	119	8058
43	120	8083
44	120	8199
45	120	8266
46	120	8357.0817
47	120	8395.3281
48	120	8458.024
49	120	8466.2575
50	120	8504.488
51	120	8475.63
52	120	8476.9857
53	120	8423.6745
54	120	8404.0322
55	120	8328.4811
56	120	8280.2949
57	120	8179
58	120	8108
43	121	8054
44	121	8156
45	121	8245.2397
46	121	8320.8584
47	121	8382.3306
48	121	8430.9972
49	121	8463.8767
50	121	8485.1964
51	121	8482.0574
52	121	8466.8641
53	121	8441.4111
54	121	8403.8326
55	121	8352.9152
56	121	8293.9083
57	121	8217
58	121	8132
59	121	8033
43	122	8011
44	122	8132
45	122	8208
46	122	8305.9755
47	122	8352.7591
48	122	8424.2667
49	122	8442.1079
50	122	8487.8968
51	122	8468.3222
52	122	8478.1315
53	122	8437.0139
54	122	8424.6644
55	122	8359.1515
56	122	8323.7567
57	122	8235
58	122	8174
59	122	8060
44	123	8089
45	123	8185
46	123	8270.0318
47	123	8337.9707
48	123	8395.3955
49	123	8437.9362
50	123	8467.2313
51	123	8472.3196
52	123	8465.537
53	123	8449.1896
54	123	8420.9239
55	123	8380.3796
56	123	8330.2086
57	123	8267
58	123	8193
59	123	8104
44	124	8065
45	124	8148
46	124	8252
47	124	8308.8958
48	124	8387.0179
49	124	8414.3243
50	124	8467.3997
51	124	8456.1517
52	124	8473.2705
53	124	8441.4807
54	124	8437.6138
55	124	8383.5114
56	124	8355.8209
57	124	8278.2926
58	124	8229
59	124	8128
60	124	8054
44	125	8023
45	125	8124
